Lyft Distance,cab_type,time_stamp,destination,source,Lyft Price,Lyft Surge Multiplier,id,product_id,name
1.87,Lyft,1.54E+12,Beacon Hill,North End,7,1,83f908da-256d-49ab-a83d-81ad10b463f3,lyft_line,Shared
1.87,Lyft,1.54E+12,Beacon Hill,North End,30,1,8a2565f7-0770-42ec-af8e-e155780d4ae0,lyft_luxsuv,Lux Black XL
1.87,Lyft,1.54E+12,Beacon Hill,North End,9,1,bc43ad93-efa4-4ca3-b473-7ab620dea0ac,lyft,Lyft
1.22,Lyft,1.54E+12,West End,North End,26,1,0bec0870-24fd-4335-a7c9-5a115c185156,lyft_luxsuv,Lux Black XL
1.22,Lyft,1.54E+12,West End,North End,13.5,1,43fd4d33-fdd1-4ebd-a69b-bcd89b068029,lyft_premier,Lux
1.22,Lyft,1.54E+12,West End,North End,9,1,65e59386-6413-4280-ad2c-564277ad9700,lyft,Lyft
1.22,Lyft,1.54E+12,West End,North End,13.5,1,b1f032f3-47a3-46ed-895f-a51828c1ac90,lyft_plus,Lyft XL
1.22,Lyft,1.54E+12,West End,North End,19.5,1,b4d4dddc-6578-4920-b739-5818501455d7,lyft_lux,Lux Black
1.22,Lyft,1.55E+12,West End,North End,3.5,1,ec0e5afc-603e-48a2-91bc-7134b50f1236,lyft_line,Shared
0.71,Lyft,1.54E+12,West End,Haymarket Square,26,1,300b2850-082e-41c0-87ec-03c15152ea17,lyft_luxsuv,Lux Black XL
0.71,Lyft,1.54E+12,West End,Haymarket Square,7,1,56bc5bf1-0eac-4882-b4d8-7c5257400b4f,lyft,Lyft
0.71,Lyft,1.54E+12,West End,Haymarket Square,5,1,72c32969-634c-4c7b-83c2-2153cac4d603,lyft_line,Shared
0.71,Lyft,1.54E+12,West End,Haymarket Square,9,1,8a9db219-6b74-4883-a1ee-d15fe2995e62,lyft_plus,Lyft XL
0.71,Lyft,1.54E+12,West End,Haymarket Square,11,1,b63e9f7d-5d75-4d37-8fcd-72b3a68062db,lyft_premier,Lux
0.71,Lyft,1.54E+12,West End,Haymarket Square,16.5,1,f772a505-77eb-4e14-81be-a1ce1377a411,lyft_lux,Lux Black
4.46,Lyft,1.54E+12,Financial District,Boston University,13.5,1,8a2630d6-cf65-44ce-aa26-95d7a28d2b69,lyft,Lyft
4.46,Lyft,1.54E+12,Financial District,Boston University,10.5,1,a2e7d687-b877-44c9-af77-aa4d9c8e2019,lyft_line,Shared
4.46,Lyft,1.54E+12,Financial District,Boston University,45.5,1,a82ebefb-03c4-49f7-b8a1-fcacbfe9f811,lyft_luxsuv,Lux Black XL
4.46,Lyft,1.54E+12,Financial District,Boston University,38.5,1,c0c1edb2-1bff-49e1-8cc0-6f2b9f2c3019,lyft_lux,Lux Black
4.46,Lyft,1.54E+12,Financial District,Boston University,22.5,1,de6d65cc-8d04-4875-b1c5-dc1b2b5e58d6,lyft_plus,Lyft XL
4.46,Lyft,1.54E+12,Financial District,Boston University,27.5,1,e018d3ca-723c-4e7b-8688-4ee5ec721ba6,lyft_premier,Lux
0.57,Lyft,1.54E+12,Financial District,South Station,26,1,25103d41-68c9-41b3-91f5-2d0113cfb304,lyft_luxsuv,Lux Black XL
0.57,Lyft,1.54E+12,Financial District,South Station,16.5,1,33887ce4-3326-4379-b784-2d810e709695,lyft_lux,Lux Black
0.57,Lyft,1.54E+12,Financial District,South Station,3.5,1,4e0b23b0-82d3-4b2e-a55d-e553a4bf3a26,lyft_line,Shared
0.57,Lyft,1.54E+12,Financial District,South Station,7,1,69c766ff-81ae-4fbf-b88b-700e0dbce4aa,lyft,Lyft
0.57,Lyft,1.54E+12,Financial District,South Station,9,1,a19414c4-66e5-48cd-8e05-aa6f0952f37b,lyft_plus,Lyft XL
0.57,Lyft,1.54E+12,Financial District,South Station,11,1,efed4d2e-955b-4e24-b2b9-e43c3ddb9eaa,lyft_premier,Lux
2.84,Lyft,1.55E+12,West End,Northeastern University,9,1,36b68587-26d2-4aec-aefd-5933740ea8f9,lyft,Lyft
2.84,Lyft,1.54E+12,West End,Northeastern University,16.5,1,63e00f80-119c-4ccc-ae02-ca6a8d7e932e,lyft_premier,Lux
2.84,Lyft,1.54E+12,West End,Northeastern University,16.5,1,717dcdc2-fb22-4aea-a151-f8fd4267dbb0,lyft_plus,Lyft XL
2.84,Lyft,1.54E+12,West End,Northeastern University,30,1,8d73cf92-5b76-45d1-b8fe-f006fb8ff0a3,lyft_luxsuv,Lux Black XL
2.84,Lyft,1.54E+12,West End,Northeastern University,22.5,1,ad6dd04d-48ca-4e7f-ae75-44c91ed3e445,lyft_lux,Lux Black
2.84,Lyft,1.54E+12,West End,Northeastern University,7,1,ecfa9611-aa3f-406e-817f-857f10774dda,lyft_line,Shared
1.54,Lyft,1.54E+12,Theatre District,North End,30,1,21c9a454-347c-420f-b711-5ef7e1acf3b5,lyft_luxsuv,Lux Black XL
1.54,Lyft,1.54E+12,Theatre District,North End,19.5,1,4a802533-b322-43e8-a340-3f7c1a8a8f8c,lyft_lux,Lux Black
1.54,Lyft,1.54E+12,Theatre District,North End,3.5,1,91ef9809-98b1-4b39-b8e3-acb0a7fa5ba2,lyft_line,Shared
1.54,Lyft,1.54E+12,Theatre District,North End,9,1,9afc3083-3364-4f9f-bdb1-96a06f2a11d3,lyft,Lyft
1.54,Lyft,1.54E+12,Theatre District,North End,13.5,1,c2ad3b47-be6d-4ecf-9542-97180982eb4b,lyft_plus,Lyft XL
1.54,Lyft,1.54E+12,Theatre District,North End,16.5,1,f66fe43e-ffc4-4f80-b9b4-d79a45f84fbf,lyft_premier,Lux
1.35,Lyft,1.54E+12,South Station,Back Bay,16.5,1,24281092-4833-49e3-b6c4-6c2d645e6775,lyft_lux,Lux Black
1.35,Lyft,1.54E+12,South Station,Back Bay,13.5,1,3f1336d1-27d6-4387-aa54-28b119906b41,lyft_plus,Lyft XL
1.35,Lyft,1.54E+12,South Station,Back Bay,7,1,6ae91f00-0aa4-4708-b8b2-7d57cc5dcafe,lyft,Lyft
1.35,Lyft,1.54E+12,South Station,Back Bay,13.5,1,6d73c6dd-277a-4a8f-9ab4-4a140178d2dd,lyft_premier,Lux
1.35,Lyft,1.54E+12,South Station,Back Bay,27.5,1,95ae1c1d-d9b7-483e-bffb-4aa8002be900,lyft_luxsuv,Lux Black XL
1.35,Lyft,1.54E+12,South Station,Back Bay,5,1,cd8545ba-7494-40c0-87f5-0b03a74faf9c,lyft_line,Shared
2.9,Lyft,1.54E+12,Back Bay,North End,10.5,1,4129230d-05ef-467c-b5ae-e43a0288bf4a,lyft,Lyft
2.9,Lyft,1.54E+12,Back Bay,North End,19.5,1,6c1bf67a-69f1-49af-8cd2-3254af11cbe9,lyft_plus,Lyft XL
2.9,Lyft,1.54E+12,Back Bay,North End,38.5,1,7e964077-e78d-4fed-b07b-52da21e4ac97,lyft_luxsuv,Lux Black XL
2.9,Lyft,1.54E+12,Back Bay,North End,27.5,1,d0a7108d-eb0e-49d8-97c1-02b59b9fbbee,lyft_lux,Lux Black
2.9,Lyft,1.54E+12,Back Bay,North End,3,1,eabae140-4440-4667-9d2f-21234f89a9c8,lyft_line,Shared
2.9,Lyft,1.55E+12,Back Bay,North End,22.5,1,f4923975-88cf-4577-9772-8d16e59614db,lyft_premier,Lux
1.81,Lyft,1.54E+12,Beacon Hill,North End,16.5,1,0294b667-46c8-47e3-b866-976a333917c8,lyft_premier,Lux
1.81,Lyft,1.54E+12,Beacon Hill,North End,22.5,1,0845cc35-e925-462b-ba50-daba4a28f812,lyft_lux,Lux Black
1.81,Lyft,1.54E+12,Beacon Hill,North End,27.5,1,11632019-bcad-4fa6-bbd4-f370de6aa5c9,lyft_luxsuv,Lux Black XL
1.81,Lyft,1.54E+12,Beacon Hill,North End,13.5,1,3dad9be4-73ac-4e92-8342-5bbdb10e29fb,lyft_plus,Lyft XL
1.81,Lyft,1.54E+12,Beacon Hill,North End,9,1,b946d779-fdf9-4433-af56-dd5d475591f3,lyft,Lyft
1.81,Lyft,1.54E+12,Beacon Hill,North End,5,1,cba78dda-d775-4376-8136-85d613240738,lyft_line,Shared
2.29,Lyft,1.54E+12,Boston University,Beacon Hill,16.5,1,4263ded4-88ae-4f75-99f2-793949c09b3e,lyft_premier,Lux
2.29,Lyft,1.54E+12,Boston University,Beacon Hill,7,1,42cd5857-1b4c-43e7-9a3a-7cd3a49ec1bb,lyft_line,Shared
2.29,Lyft,1.55E+12,Boston University,Beacon Hill,9,1,7143be8c-ee72-449b-9e9c-da3e7b5e0ee1,lyft,Lyft
2.29,Lyft,1.54E+12,Boston University,Beacon Hill,22.5,1,b457487e-bc2b-45a1-b528-3cf91a2ac3db,lyft_lux,Lux Black
2.29,Lyft,1.54E+12,Boston University,Beacon Hill,30,1,e0c12773-ebc1-49e7-8ceb-5db50722c60d,lyft_luxsuv,Lux Black XL
2.29,Lyft,1.55E+12,Boston University,Beacon Hill,16.5,1,f98464a3-fab5-4fe9-84eb-f4cadb264ae5,lyft_plus,Lyft XL
1.11,Lyft,1.55E+12,Northeastern University,Back Bay,9,1,4d7f30f1-30b6-4843-b4ff-687c422dbb23,lyft_plus,Lyft XL
1.11,Lyft,1.54E+12,Northeastern University,Back Bay,11,1,6ef5ebbc-8a14-4a1f-a2f3-4fd63bf20e8f,lyft_premier,Lux
1.11,Lyft,1.54E+12,Northeastern University,Back Bay,7,1,715d2dc4-6459-4ac5-91bd-47ed15b79510,lyft,Lyft
1.11,Lyft,1.54E+12,Northeastern University,Back Bay,3.5,1,8d8b9e18-260e-4dcb-959c-71f72fce500b,lyft_line,Shared
1.11,Lyft,1.54E+12,Northeastern University,Back Bay,26,1,916dc34f-fc51-4f8b-8072-f89dc9b6f24a,lyft_luxsuv,Lux Black XL
1.11,Lyft,1.54E+12,Northeastern University,Back Bay,16.5,1,9d70039a-7cb1-49b4-9985-a6115ad8e31e,lyft_lux,Lux Black
1.76,Lyft,1.54E+12,South Station,North Station,16.5,1,25771bec-67e2-4b37-a83f-d8dd2024419d,lyft_premier,Lux
1.76,Lyft,1.54E+12,South Station,North Station,13.5,1,285a754c-8be6-4276-acc5-38600c8a47ac,lyft_plus,Lyft XL
1.76,Lyft,1.54E+12,South Station,North Station,27.5,1,2e296f0d-cabb-4d2e-adb3-70ec0ad5d9b2,lyft_luxsuv,Lux Black XL
1.76,Lyft,1.54E+12,South Station,North Station,7,1,570367ee-98ff-42eb-8bf1-07b99fdf92ad,lyft,Lyft
1.76,Lyft,1.55E+12,South Station,North Station,5,1,afafb07d-de42-4bb9-a9b7-3afe38f5be91,lyft_line,Shared
1.76,Lyft,1.54E+12,South Station,North Station,19.5,1,b366c102-30c0-451c-a8b1-d2e285ae4d37,lyft_lux,Lux Black
0.57,Lyft,1.54E+12,North Station,Haymarket Square,10.5,1,0399749e-beca-40e0-a6d7-ffb61c68f035,lyft_premier,Lux
0.57,Lyft,1.54E+12,North Station,Haymarket Square,7,1,4134873d-cbf8-43c0-b0a7-17f05b35e371,lyft,Lyft
0.57,Lyft,1.54E+12,North Station,Haymarket Square,3,1,63e030c2-56df-4e8d-8eb4-f5804aae1574,lyft_line,Shared
0.57,Lyft,1.54E+12,North Station,Haymarket Square,9,1,9fff1256-cc95-47d8-bbfb-e5536f55951d,lyft_plus,Lyft XL
0.57,Lyft,1.54E+12,North Station,Haymarket Square,16.5,1,ba6e6c9f-a8c7-4e32-9f5a-23c20498f4f7,lyft_lux,Lux Black
0.57,Lyft,1.54E+12,North Station,Haymarket Square,27.5,1,baccd00c-d991-4c31-931f-b2b72cfcc383,lyft_luxsuv,Lux Black XL
1.05,Lyft,1.54E+12,North End,North Station,16.5,1,02af258a-1cea-42f4-a191-71101568d332,lyft_lux,Lux Black
1.05,Lyft,1.54E+12,North End,North Station,5,1,5bc0d602-444f-4cfd-b4ed-8c056f9ab793,lyft_line,Shared
1.05,Lyft,1.54E+12,North End,North Station,9,1,7519fa6e-2e51-479e-97b7-8937fe50cf53,lyft,Lyft
1.05,Lyft,1.54E+12,North End,North Station,13.5,1,82e6bbf0-694b-43d5-aad9-3f726ef11bbe,lyft_premier,Lux
1.05,Lyft,1.54E+12,North End,North Station,13.5,1,b840a3dd-fea6-4268-b442-aefe79f1ffb0,lyft_plus,Lyft XL
1.05,Lyft,1.55E+12,North End,North Station,26,1,c465e3d7-949c-4292-a731-4c9ef5e428b2,lyft_luxsuv,Lux Black XL
1.59,Lyft,1.54E+12,Boston University,Back Bay,26,1,0ae6fac1-15a6-4de8-bfd0-f0e1872895f0,lyft_luxsuv,Lux Black XL
1.59,Lyft,1.54E+12,Boston University,Back Bay,16.5,1,e78939bd-6d93-4b49-87d7-949ba44477be,lyft_lux,Lux Black
2.34,Lyft,1.54E+12,Haymarket Square,Back Bay,16.5,1,1d84acbd-4459-4e9f-8dea-18ed4dca992e,lyft_premier,Lux
2.34,Lyft,1.54E+12,Haymarket Square,Back Bay,13.5,1,269800cd-d1d9-4ca4-94b1-e6b5c7d9e456,lyft_plus,Lyft XL
2.34,Lyft,1.54E+12,Haymarket Square,Back Bay,9,1,31840e3f-9612-49c7-ac93-6283bb468d64,lyft,Lyft
2.34,Lyft,1.54E+12,Haymarket Square,Back Bay,3.5,1,332edd18-a75e-46ce-a753-85462c454cc2,lyft_line,Shared
2.34,Lyft,1.55E+12,Haymarket Square,Back Bay,30,1,afba18aa-ce01-4006-8bab-d03d2dc29355,lyft_luxsuv,Lux Black XL
2.34,Lyft,1.54E+12,Haymarket Square,Back Bay,22.5,1,fcfab94e-bbe7-4e83-91bd-6da551270c80,lyft_lux,Lux Black
1.45,Lyft,1.54E+12,Back Bay,Fenway,13.5,1,12b45bd7-107b-4654-bf9e-bfc3f1549c82,lyft_premier,Lux
1.45,Lyft,1.54E+12,Back Bay,Fenway,3.5,1,2727c459-07fc-4390-8b7f-a13a5c62d7fe,lyft_line,Shared
1.45,Lyft,1.54E+12,Back Bay,Fenway,13.5,1,3878cd14-f780-4f4e-ab97-f0969b754a16,lyft_plus,Lyft XL
1.45,Lyft,1.54E+12,Back Bay,Fenway,19.5,1,91c71cd4-df38-4f51-bdf2-2d0c96840bfc,lyft_lux,Lux Black
1.45,Lyft,1.55E+12,Back Bay,Fenway,7,1,af3f6f52-d4be-4a54-b273-7f335bf206db,lyft,Lyft
1.45,Lyft,1.54E+12,Back Bay,Fenway,26,1,b0f63428-2ecb-40a2-a4d7-cbf001608f0b,lyft_luxsuv,Lux Black XL
1.01,Lyft,1.54E+12,North Station,North End,10.5,1,08de2fa6-0fad-4c5f-9552-4c31a403a6ce,lyft_premier,Lux
1.01,Lyft,1.55E+12,North Station,North End,3,1,283c4610-6442-44fd-9a62-70eef274b060,lyft_line,Shared
1.01,Lyft,1.54E+12,North Station,North End,16.5,1,4a685c88-df1d-4a2e-b824-746b7ec710c3,lyft_lux,Lux Black
1.01,Lyft,1.55E+12,North Station,North End,27.5,1,654631eb-dbb7-4d19-a097-5a3f179d70e2,lyft_luxsuv,Lux Black XL
1.01,Lyft,1.54E+12,North Station,North End,7,1,b7dab1b9-758f-4351-8549-49fa3bbe038c,lyft,Lyft
1.01,Lyft,1.54E+12,North Station,North End,10.5,1,f0c4298f-1da0-42c2-af4a-5aa5748d5aff,lyft_plus,Lyft XL
1.72,Lyft,1.54E+12,North End,Theatre District,26,1.25,076279a2-d83d-4caa-9ee9-7403de4fd90f,lyft_lux,Lux Black
1.72,Lyft,1.54E+12,North End,Theatre District,34,1.25,273bb75f-5aec-44db-8c0e-53b2fc9027ec,lyft_luxsuv,Lux Black XL
1.72,Lyft,1.55E+12,North End,Theatre District,11,1.25,3c42f9c3-b83a-4fdc-8ebc-2143d1e6294e,lyft,Lyft
1.72,Lyft,1.54E+12,North End,Theatre District,16.5,1.25,8d1348dd-760c-466a-858e-a9934d7b098d,lyft_plus,Lyft XL
1.72,Lyft,1.54E+12,North End,Theatre District,19.5,1.25,ab5f1245-b690-4cc9-9b2c-bc4ca3b71e42,lyft_premier,Lux
1.72,Lyft,1.54E+12,North End,Theatre District,7,1,ea07a90b-5c19-4ccc-9a86-cee39d529822,lyft_line,Shared
1.45,Lyft,1.55E+12,Back Bay,Northeastern University,26,1,619b987c-ecfa-4994-8a6a-c84129ddaf79,lyft_luxsuv,Lux Black XL
1.45,Lyft,1.54E+12,Back Bay,Northeastern University,7,1,6435c062-a805-4b22-9216-3b4bc7619db4,lyft,Lyft
1.45,Lyft,1.54E+12,Back Bay,Northeastern University,13.5,1,6539c5b5-9887-43f6-979d-d3a75614e1ea,lyft_premier,Lux
1.45,Lyft,1.54E+12,Back Bay,Northeastern University,11,1,c40cbaf7-7464-4bd1-9d11-c0f798365ade,lyft_plus,Lyft XL
1.45,Lyft,1.55E+12,Back Bay,Northeastern University,5,1,f1d1b5ef-799e-4635-a256-2d9ed4ba578c,lyft_line,Shared
1.45,Lyft,1.54E+12,Back Bay,Northeastern University,16.5,1,f4c07dea-a71e-45a7-948e-a3df37167977,lyft_lux,Lux Black
0.75,Lyft,1.54E+12,Haymarket Square,North Station,11,1,03373cca-89e9-4d17-a271-528fb3391176,lyft_premier,Lux
0.75,Lyft,1.55E+12,Haymarket Square,North Station,5,1,c5634883-21f2-44e4-9528-3894cfbac133,lyft_line,Shared
0.75,Lyft,1.55E+12,Haymarket Square,North Station,26,1,e2387de9-86c9-4297-865d-9441c77db4e0,lyft_luxsuv,Lux Black XL
0.75,Lyft,1.54E+12,Haymarket Square,North Station,9,1,e4996131-9c69-4993-891d-ecb55fe1d7dc,lyft_plus,Lyft XL
0.75,Lyft,1.54E+12,Haymarket Square,North Station,7,1,fde85943-432c-40bc-972c-4666fed4090d,lyft,Lyft
0.75,Lyft,1.55E+12,Haymarket Square,North Station,16.5,1,fe30b9ac-59ba-4f73-8480-4819b2d13da2,lyft_lux,Lux Black
3.46,Lyft,1.54E+12,North Station,Boston University,7,1,91e266c7-52e1-4dfa-bc44-6de416446a62,lyft_line,Shared
3.46,Lyft,1.54E+12,North Station,Boston University,11,1,953595e0-3fc0-4afe-95a5-25f3de4d73c7,lyft,Lyft
3.46,Lyft,1.54E+12,North Station,Boston University,22.5,1,ad16b581-42b6-4261-9cb5-1e9cc86640a6,lyft_premier,Lux
3.46,Lyft,1.54E+12,North Station,Boston University,19.5,1,c32c1671-40c0-4de0-a329-d6dc6c885138,lyft_plus,Lyft XL
3.46,Lyft,1.55E+12,North Station,Boston University,38,1,f0886244-6ce6-4da9-98d0-979f3563b06c,lyft_luxsuv,Lux Black XL
3.46,Lyft,1.55E+12,North Station,Boston University,26,1,f92ed84e-4429-42da-9e9c-fcee5fde61b6,lyft_lux,Lux Black
1.17,Lyft,1.54E+12,West End,North End,11,1,0229dda7-10ba-44f2-8f49-a9908e3c420d,lyft_plus,Lyft XL
1.17,Lyft,1.54E+12,West End,North End,7,1,70395df9-479d-4d7d-994f-09b649a8c10a,lyft,Lyft
1.17,Lyft,1.54E+12,West End,North End,16.5,1,9b249d5e-5f69-48b7-b3b5-74b57051aaff,lyft_lux,Lux Black
1.17,Lyft,1.54E+12,West End,North End,26,1,e05b866d-d415-47ba-9638-f7d717dc22f2,lyft_luxsuv,Lux Black XL
1.17,Lyft,1.54E+12,West End,North End,5,1,ee5e0953-20bb-4177-8f7f-0a647b41ede2,lyft_line,Shared
1.17,Lyft,1.55E+12,West End,North End,13.5,1,fba6ad45-97f2-4f22-9313-60f81d942cd2,lyft_premier,Lux
2,Lyft,1.54E+12,Theatre District,Northeastern University,16.5,1,8206b17e-d2f0-4e7a-9819-5d5ddccad079,lyft_plus,Lyft XL
2,Lyft,1.55E+12,Theatre District,Northeastern University,7,1,a42433f3-84c2-41dd-b333-31eaf158ef49,lyft_line,Shared
2,Lyft,1.54E+12,Theatre District,Northeastern University,22.5,1,b7d72c4a-4142-4101-9c93-ec36d022c51a,lyft_lux,Lux Black
2,Lyft,1.54E+12,Theatre District,Northeastern University,16.5,1,d24eeb4e-b2ad-4d25-8446-52e5c0896a73,lyft_premier,Lux
2,Lyft,1.54E+12,Theatre District,Northeastern University,9,1,f385c5ca-f76c-4a53-a7e3-dd1d201addbc,lyft,Lyft
3.06,Lyft,1.54E+12,Northeastern University,West End,7,1,00d5eb5d-2d83-444f-80fc-1b186dc3e666,lyft_line,Shared
3.06,Lyft,1.54E+12,Northeastern University,West End,11,1,14e66a36-019c-485f-a3ef-fabf98a42e45,lyft,Lyft
3.06,Lyft,1.54E+12,Northeastern University,West End,16.5,1,429806a0-67fe-4ec7-bdd6-1b572603546f,lyft_plus,Lyft XL
3.06,Lyft,1.54E+12,Northeastern University,West End,26,1,44726161-0053-4a7e-993c-6fb039414b20,lyft_lux,Lux Black
3.06,Lyft,1.54E+12,Northeastern University,West End,34,1,b1ca1054-cd22-4e5c-962c-2019d110a4bc,lyft_luxsuv,Lux Black XL
3.06,Lyft,1.54E+12,Northeastern University,West End,19.5,1,c29b9f20-6aa0-435e-997a-719496e5a8ef,lyft_premier,Lux
2.39,Lyft,1.54E+12,Back Bay,Haymarket Square,10.5,1,3cdc8e24-cbbf-44a2-8667-3be62aacafd3,lyft,Lyft
2.39,Lyft,1.54E+12,Back Bay,Haymarket Square,13.5,1,5a3b1400-1a00-4712-ab38-ea8416b5a001,lyft_plus,Lyft XL
2.39,Lyft,1.54E+12,Back Bay,Haymarket Square,3,1,69408c52-c91b-4d4c-806f-e22dccfc2d85,lyft_line,Shared
2.39,Lyft,1.54E+12,Back Bay,Haymarket Square,22.5,1,9928c321-5012-4dd5-8a62-0787a758b8f2,lyft_lux,Lux Black
2.39,Lyft,1.54E+12,Back Bay,Haymarket Square,32.5,1,d5c751a5-52bd-4c59-a3c5-5481bfe8e2fc,lyft_luxsuv,Lux Black XL
2.39,Lyft,1.54E+12,Back Bay,Haymarket Square,16.5,1,e3992460-82f0-4418-8c86-572ce2a5c927,lyft_premier,Lux
2.27,Lyft,1.54E+12,Boston University,Beacon Hill,9,1,3f6f5d20-53f9-4ac7-bbf8-40791bb4945c,lyft,Lyft
2.27,Lyft,1.54E+12,Boston University,Beacon Hill,7,1,7dcc45a6-6ce1-40e7-8a2b-7fa02d37dd9d,lyft_line,Shared
2.27,Lyft,1.54E+12,Boston University,Beacon Hill,13.5,1,8fb24a2d-0e36-44cd-a43f-fa26de2e3fed,lyft_plus,Lyft XL
2.27,Lyft,1.54E+12,Boston University,Beacon Hill,22.5,1,a656ffcf-6445-4988-a452-700a1fda15f9,lyft_lux,Lux Black
2.27,Lyft,1.54E+12,Boston University,Beacon Hill,16.5,1,ae8f6d77-d1b8-431a-9d28-2b014901e681,lyft_premier,Lux
2.27,Lyft,1.54E+12,Boston University,Beacon Hill,27.5,1,f36f2f59-aaa7-45f4-8dcd-baa94c0e2352,lyft_luxsuv,Lux Black XL
2.99,Lyft,1.54E+12,Theatre District,Boston University,10.5,1,68804a22-e4b7-4a25-aba5-ff50d6827431,lyft,Lyft
2.99,Lyft,1.54E+12,Theatre District,Boston University,7,1,8c302ab5-ab3d-456b-a2e3-5bd03f36fa56,lyft_line,Shared
2.99,Lyft,1.54E+12,Theatre District,Boston University,19.5,1,979f5741-078a-472b-9d66-03a132cbeb96,lyft_premier,Lux
2.99,Lyft,1.54E+12,Theatre District,Boston University,22.5,1,d2fb9995-5485-413e-8345-7d42f8e2937d,lyft_lux,Lux Black
2.99,Lyft,1.54E+12,Theatre District,Boston University,16.5,1,d346b871-d6d6-46d6-8707-792f2df5f6f6,lyft_plus,Lyft XL
2.99,Lyft,1.54E+12,Theatre District,Boston University,32.5,1,de381aa4-bd2c-490b-90f5-12f85dd61256,lyft_luxsuv,Lux Black XL
1.72,Lyft,1.54E+12,West End,South Station,9,1,0e7117e9-15c8-40e6-a07a-c444de91afd3,lyft,Lyft
1.72,Lyft,1.54E+12,West End,South Station,5,1,1d4b9cf3-d882-47d7-bd31-0d0a72ff7cd0,lyft_line,Shared
1.72,Lyft,1.55E+12,West End,South Station,13.5,1,737a4458-a952-472a-9432-c735101b7441,lyft_premier,Lux
1.72,Lyft,1.54E+12,West End,South Station,26,1,73d04adf-712a-4fed-b949-e10af0f94796,lyft_luxsuv,Lux Black XL
1.72,Lyft,1.54E+12,West End,South Station,13.5,1,ba0e9e9f-f4ca-4a27-bc54-dd73879d5713,lyft_plus,Lyft XL
1.72,Lyft,1.54E+12,West End,South Station,19.5,1,e71db185-bd3a-450d-8bd1-670692957565,lyft_lux,Lux Black
1.72,Lyft,1.54E+12,Haymarket Square,Theatre District,27.5,1,2c1be138-8189-4a02-9be8-236b047145de,lyft_luxsuv,Lux Black XL
1.72,Lyft,1.54E+12,Haymarket Square,Theatre District,5,1,3e9ac89c-c36c-4062-ad3b-0efb86497743,lyft_line,Shared
1.72,Lyft,1.54E+12,Haymarket Square,Theatre District,16.5,1,693ccf46-d8d1-4054-96cc-328d740b419c,lyft_premier,Lux
1.72,Lyft,1.54E+12,Haymarket Square,Theatre District,22.5,1,88148467-bcd1-4917-a94b-b0eda9012695,lyft_lux,Lux Black
1.72,Lyft,1.54E+12,Haymarket Square,Theatre District,9,1,a3e6ddb8-67ee-4c5a-8d1f-fc5a484bf50f,lyft,Lyft
1.72,Lyft,1.55E+12,Haymarket Square,Theatre District,13.5,1,e956a882-888d-44df-aed0-ae5d79dfc8e7,lyft_plus,Lyft XL
2.13,Lyft,1.54E+12,Northeastern University,Theatre District,10.5,1,45ff419c-d26c-401e-be37-52caef0ab957,lyft,Lyft
2.13,Lyft,1.54E+12,Northeastern University,Theatre District,22.5,1,5d467789-20fd-4aa9-b662-f5c684e9fdee,lyft_lux,Lux Black
2.13,Lyft,1.54E+12,Northeastern University,Theatre District,32.5,1,6c0c5173-1559-4974-8030-0f1faba5a7ff,lyft_luxsuv,Lux Black XL
2.13,Lyft,1.54E+12,Northeastern University,Theatre District,16.5,1,995745dc-5a3d-46a3-a38d-df856dccb866,lyft_plus,Lyft XL
2.13,Lyft,1.54E+12,Northeastern University,Theatre District,19.5,1,e1e95019-8830-4cdd-a8f1-0a8ec4cbbd65,lyft_premier,Lux
2.13,Lyft,1.54E+12,Northeastern University,Theatre District,7,1,f6738fea-a90a-4393-b601-366f20ae1fab,lyft_line,Shared
1.42,Lyft,1.54E+12,North End,Beacon Hill,16.5,1,34677488-2dd9-45ad-aeb2-6e9c04c4acdc,lyft_lux,Lux Black
1.42,Lyft,1.54E+12,North End,Beacon Hill,3.5,1,75f8f740-78a1-45d8-9cb7-9223cae45884,lyft_line,Shared
1.42,Lyft,1.54E+12,North End,Beacon Hill,26,1,7c5907c3-2cb8-4fb7-89f6-85f616d8d679,lyft_luxsuv,Lux Black XL
1.42,Lyft,1.54E+12,North End,Beacon Hill,7,1,8401e626-63c8-4c60-8d68-5765fc32e178,lyft,Lyft
1.42,Lyft,1.54E+12,North End,Beacon Hill,11,1,8fed1bb0-2655-4d75-9e81-0d4ddb02cd24,lyft_plus,Lyft XL
1.42,Lyft,1.54E+12,North End,Beacon Hill,13.5,1,b6dd5fe5-823f-40b0-afa9-34d240b69741,lyft_premier,Lux
1.02,Lyft,1.54E+12,Haymarket Square,Financial District,10.5,1,0bb9cadf-5767-4c15-a1f9-33fe611d771c,lyft_premier,Lux
1.02,Lyft,1.54E+12,Haymarket Square,Financial District,10.5,1,1042164f-f2c9-4f44-8475-d16202baecc6,lyft_plus,Lyft XL
1.02,Lyft,1.54E+12,Haymarket Square,Financial District,3,1,3c693ea0-4836-4512-bcdf-5560473900ac,lyft_line,Shared
1.02,Lyft,1.54E+12,Haymarket Square,Financial District,27.5,1,5ae65bf6-05b0-4bf8-912d-0b72a279c3d7,lyft_luxsuv,Lux Black XL
1.02,Lyft,1.54E+12,Haymarket Square,Financial District,16.5,1,b31a3345-ee42-4b73-ac68-59588bae2087,lyft_lux,Lux Black
